Date,Season,Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,ManagerHome,ManagerAway,FormationHome,FormationAway,RatingTeamHome,RatingTeamAway,Stadium,Weather,Referee,StartTeamHome,RatingStartTeamHome,SubstitutionHome,RatingSubstitutionHome,StartTeamAway,RatingStartTeamAway,SubstitutionAway,RatingSubstitutionAway,TotalShotsHome,TotalShotsAway,PossessionHome,PossessionAway,PassAccuracyHome,PassAccuracyAway,DribblesHome,DribblesAway,AerialsWonHome,AerialsWonAway,TacklesHome,TacklesAway,CornersHome,CornersAway,DispossessedHome,DispossessedAway,GoalsHome,GoalsAway,AssistsHome,AssistsAway,YellowCardHome,YellowCardAway,RedCardHome,RedCardAway
09-Apr-16,2015/2016,14:30,Stuttgart,1,3,Bayern,Jürgen Kramny,Josep Guardiola,5-4-1,3-4-3-d,6.52,6.83,Mercedes-Benz Arena,Cloudy,Bastian Dankert,"Przemyslaw Tyton, Florian Klein, Toni Sunjic, Georg Niedermeier, Daniel Schwaab, Emiliano Insúa, Timo Werner, Daniel Didavi, Lukas Rupp, Filip Kostic, Artem Kravets, Manuel Neuer","5.9, 6.7, 7.1, 6.0, 6.3, 6.4, 6.3, 7.8, 7.0, 6.4, 6.2, 6.2","Boris Tashchy, Mitchell Langerak, Jan Kliment, Philip Heise, Timo Baumgartl, Federico Barba","6.0, -1, -1, -1, -1, -1","David Alaba, Joshua Kimmich, Javi Martínez, Xabi Alonso, Rafinha, Juan Bernat, Arturo Vidal, Mario Götze, Robert Lewandowski, Franck Ribéry","7.7, 7.0, 6.9, 7.0, 7.0, 7.2, 6.1, 6.4, 6.2, 7.5","Thiago, Thomas Müller, Douglas Costa, Serdar Tasci, Sebastian Rode, Sven Ulreich, Philipp Lahm","7.0, 6.3, 7.1, -1, -1, -1, -1",9,12,21.4,78.6,59,90,7,7,21,19,27,10,7,4,5,3,Daniel Didavi,"Georg Niedermeier, David Alaba, Douglas Costa",,"Juan Bernat, Robert Lewandowski",1,3,0,0
09-Apr-16,2015/2016,14:30,Werder Bremen,1,2,Augsburg,Viktor Skripnik,Markus Weinzierl,4-1-4-1,4-2-3-1,6.61,7.06,Weserstadion,,Daniel Siebert,"Felix Wiedwald, Theodor Gebre Selassie, Jannik Vestergaard, Alejandro Gálvez, Santiago García, Florian Grillitsch, Levin Öztunali, Zlatko Junuzovic, Clemens Fritz, Fin Bartels, Anthony Ujah, Marwin Hitz","5.7, 6.7, 6.9, 6.2, 7.1, 7.7, 6.4, 7.6, 6.6, 6.9, 6.7, 7.0","Sambou Yatabaré, László Kleinheisler, Melvyn Lorenzen, Janek Sternberg, Maximilian Eggestein, Lukas Fröde, Gerhard Tremmel","6.3, 5.9, 6.0, -1, -1, -1, -1","Daniel Opare, Ragnar Klavan, Jeffrey Gouweleeuw, Philipp Max, Christoph Janker, Daniel Baier, Alexander Esswein, Halil Altintop, Caiuby, Alfred Finnbogason","7.6, 7.2, 6.4, 7.7, 7.0, 7.6, 6.2, 6.9, 8.5, 7.0","Hong Jeong-Ho, Raúl Bobadilla, Tobias Werner, Alexander Manninger, Shawn Parker, Erik Thommy, Tim Rieder","7.0, 6.7, 6.1, -1, -1, -1, -1",18,4,58.4,41.6,73,69,10,8,32,35,18,20,10,0,14,15,Florian Grillitsch,"Alfred Finnbogason, Hong Jeong-Ho",Zlatko Junuzovic,"Caiuby, Daniel Baier",2,5,0,0
09-Apr-16,2015/2016,14:30,Eintracht Frankfurt,0,2,Hoffenheim,Niko Kovac,Julian Nagelsmann,4-2-3-1,4-2-3-1,6.41,7.33,Commerzbank Arena,,Dr. Felix Brych,"Lukás Hrádecky, Timothy Chandler, David Abraham, Carlos Zambrano, Constant Djakpa, Marc Stendera, Makoto Hasebe, Stefan Aigner, Sonny Kittel, Änis Ben-Hatira, Luc Castaignos, Oliver Baumann","6.9, 7.2, 6.6, 7.2, 6.0, 6.6, 6.6, 6.3, 5.9, 6.7, 5.9, 7.6","Kaan Ayhan, Haris Seferovic, Marco Fabián, Heinz Lindner, Bastian Oczipka, Gian-Luca Waldschmidt, Stefan Reinartz","6.1, 5.9, 5.9, -1, -1, -1, -1","Pavel Kaderábek, Niklas Süle, Fabian Schär, Jeremy Toljan, Tobias Strobl, Sebastian Rudy, Andrej Kramaric, Philipp Ochs, Kevin Volland, Eduardo Vargas","7.8, 7.4, 7.5, 8.6, 7.7, 7.5, 7.2, 6.5, 7.4, 6.4","Eugen Polanski, Mark Uth, Nadiem Amiri, Jonathan Schmid, Jens Grahl, Tarik	Elyounoussi, Steven Zuber","6.4, 7.2, 7.5, -1, -1, -1, -1",11,8,51.8,48.2,69,67,2,13,21,22,22,18,8,4,4,16,,"Nadiem Amiri, Mark Uth",,,3,4,0,0
09-Apr-16,2015/2016,17:30,Wolfsburg,1,1,Mainz,Dieter Hecking,Martin Schmidt,4-3-3,4-2-3-1,6.64,6.69,Volkswagen Arena,,Günter Perl,"Koen Casteels, Christian Träsch, Dante, Naldo, Marcel Schäfer, Luiz Gustavo, Josuha Guilavogui, Maximilian Arnold, Bruno Henrique, Bas Dost, André Schürrle, Loris Karius","7.6, 6.9, 5.6, 6.8, 6.5, 6.5, 6.5, 6.4, 7.7, 6.3, 8.1, 6.6","Ricardo Rodríguez, Vieirinha, Max Kruse, Max Grün, Robin Knoche, Paul Seguin, Carlos Ascues","6.2, 6.1, 6.1, -1, -1, -1, -1","Daniel Brosinski, Stefan Bell, Leon Balogun, Giulio Donati, Julian Baumgartlinger, Danny Latza, Christian Clemens, Yunus Malli, Pablo De Blasis, Jhon Córdoba","7.4, 7.7, 6.5, 5.9, 6.4, 7.2, 6.6, 6.8, 6.6, 6.6","Fabian Frei, Jairo Samperio, Karim Onisiwo, Jannik Huth, Niko Bungert, Henrique Sereno, Pierre Bengtsson","6.0, 7.4, 6.0, -1, -1, -1, -1",16,17,50.5,49.5,78,80,11,9,17,13,12,13,7,12,6,3,André Schürrle,Jairo Samperio,Bruno Henrique,Stefan Bell,4,2,1,0
10-Apr-16,2015/2016,14:30,Schalke,2,2,Borussia Dortmund,André Breitenreiter,Thomas Tuchel,3-4-3,3-4-3,6.72,6.73,VELTINS-Arena,Clear,Felix Zwayer,"Ralf Fährmann, Joel Matip, Sascha Riether, Roman Neustädter, Júnior Caiçara, Pierre-Emile Højbjerg, Johannes Geis, Sead Kolasinac, Leroy Sané, Klaas Jan Huntelaar, Younès Belhanda, Roman Bürki","6.5, 7.6, 6.1, 6.1, 6.7, 6.7, 7.2, 6.2, 7.8, 7.9, 6.9, 5.6","Max Meyer, Dennis Aogo, Eric Maxim Choupo-Moting, Franco Di Santo, Alessandro Schöpf, Marvin Friedrich, Alexander Nübel","6.3, 6.0, 6.2, -1, -1, -1, -1","Sven Bender, Mats Hummels, Sokratis, Matthias Ginter, Moritz Leitner, Nuri Sahin, Erik Durm, Christian Pulisic, Adrián Ramos, Shinji Kagawa","6.9, 6.7, 6.5, 7.5, 6.7, 6.4, 6.7, 7.2, 6.7, 7.6","Ilkay Gündogan, Pierre-Emerick Aubameyang, Henrikh Mkhitaryan, Marco Reus, Gonzalo Castro, Roman Weidenfeller, Lukasz Piszczek","6.5, 6.3, 6.9, -1, -1, -1, -1",10,15,51.3,48.7,83,77,7,10,22,15,22,26,1,9,10,14,"Leroy Sané, Klaas Jan Huntelaar","Shinji Kagawa, Matthias Ginter",,Moritz Leitner,5,3,0,0
10-Apr-16,2015/2016,16:30,FC Koln,0,2,Leverkusen,Peter Stöger,Roger Schmidt,4-2-3-1,4-2-3-1,6.61,7.16,RheinEnergieStadion,Clear,Manuel Gräfe,"Timo Horn, Marcel Risse, Dominique Heintz, Dominic Maroh, Jonas Hector, Matthias Lehmann, Kevin Vogt, Simon Zoller, Leonardo Bittencourt, Yannick Gerhardt, Anthony Modeste, Bernd Leno","6.6, 6.4, 6.7, 7.4, 6.9, 5.8, 6.2, 6.6, 6.1, 7.5, 7.1, 9.1","Filip Mladenovic, Marcel Hartel, Philipp Hosiner, Mergim Mavraj, Thomas Kessler, Pawel Olkowski, Dusan Svento","6.5, 6.6, 6.3, -1, -1, -1, -1","Tin Jedvaj, André Ramalho, Jonathan Tah, Wendell, Christoph Kramer, Vladlen Yurchenko, Karim Bellarabi, Hakan Calhanoglu, Julian Brandt, Chicharito","7.3, 7.1, 7.5, 6.0, 7.2, 7.4, 7.6, 7.3, 7.3, 7.7","Admir Mehmedi, Stefan Kießling, Charles Aránguiz, Robbie Kruse, Dario Kresic, Benjamin Henrichs, Marlon Frey","6.0, 6.9, 6.0, -1, -1, -1, -1",18,12,52,48,77,79,10,2,26,24,17,13,8,8,4,8,,"Julian Brandt, Chicharito",,"Karim Bellarabi, Karim Bellarabi",1,4,1,1
15-Apr-16,2015/2016,19:30,Hannover,2,0,Borussia M.Gladbach,Daniel Stendel,André Schubert,4-2-3-1,4-4-2,7.23,6.48,HDI-Arena,Rain,Markus Schmidt,"Ron-Robert Zieler, Hiroki Sakai, Salif Sané, Alexander Milosevic, Miiko Albornoz, Manuel Schmiedebach, Waldemar Anton, Noah Joel Sarenren Bazee, Hiroshi Kiyotake, Kenan Karaman, Artur Sobiech, Yann Sommer","7.1, 7.8, 8.0, 7.1, 8.0, 7.4, 8.0, 7.7, 7.2, 7.0, 7.8, 7.2","Valmir Sulejmani, Ádám Szalai, Andre Hoffmann, Christian Schulz, Philipp Tschauner, Felix Klaus, Ceyhun Gülselam","6.2, 6.1, 6.0, -1, -1, -1, -1","Nico Elvedi, Martin Stranzl, Håvard Nordtveit, Oscar Wendt, Thorgan Hazard, Andreas Christensen, Mahmoud Dahoud, Fabian Johnson, Raffael, Lars Stindl","6.8, 6.7, 6.8, 6.1, 6.7, 6.6, 6.5, 6.4, 6.3, 6.0","Ibrahima Traoré, Patrick Herrmann, André Hahn, Martin Hinteregger, Julian Korb, Jonas Hofmann, Tobias Sippel","7.0, 5.8, 5.9, -1, -1, -1, -1",12,8,41.8,58.2,67,75,9,7,30,23,13,16,5,3,8,6,"Waldemar Anton, Artur Sobiech",,Noah Joel Sarenren Bazee,,2,0,0,0
16-Apr-16,2015/2016,14:30,Hoffenheim,2,1,Hertha Berlin,Julian Nagelsmann,Pál Dárdai,3-1-4-2,4-2-3-1,6.89,6.49,WIRSOL Rhein-Neckar-Arena,,Guido Winkmann,"Oliver Baumann, Tobias Strobl, Niklas Süle, Fabian Schär, Eugen Polanski, Jeremy Toljan, Nadiem Amiri, Philipp Ochs, Kevin Volland, Andrej Kramaric, Mark Uth, Rune Jarstein","6.6, 7.0, 7.1, 7.6, 7.2, 6.3, 7.5, 6.2, 6.6, 7.1, 8.2, 6.8","Steven Zuber, Pirmin Schwegler, Pavel Kaderábek, Joelinton, Eduardo Vargas, Jonathan Schmid, Jens Grahl","6.3, 6.3, 6.6, -1, -1, -1, -1","Peter Pekarík, Niklas Stark, John Brooks, Marvin Plattenhardt, Per Skjelbred, Fabian Lustenberger, Genki Haraguchi, Vladimír Darida, Salomon Kalou, Vedad Ibisevic","6.8, 6.9, 6.9, 6.7, 6.8, 6.5, 6.7, 6.1, 6.8, 6.2","Julian Schieber, Johannes van den Bergh, Alexander Baumjohann, Sebastian Langkamp, Jens Hegeler, Thomas Kraft, Valentin Stocker","5.9, 6.0, 6.0, -1, -1, -1, -1",17,10,53.6,46.4,86,82,6,6,11,12,19,14,3,5,8,10,"Fabian Schär, Mark Uth",Niklas Stark,Nadiem Amiri,Per Skjelbred,2,0,0,0
16-Apr-16,2015/2016,14:30,Darmstadt,2,0,Ingolstadt,Dirk Schuster,Ralph Hasenhüttl,4-2-3-1,4-3-3,7.13,6.36,Merck-Stadion am Böllenfalltor,,Michael Weiner,"Christian Mathenia, Florian Jungwirth, Luca Caldirola, Aytac Sulu, Fabian Holland, Jérôme Gondorf, Peter Niemeyer, Marcel Heller, Mario Vrancic, Konstantin Rausch, Sandro Wagner, Ramazan Özcan","7.5, 7.6, 7.7, 8.3, 6.9, 6.7, 6.8, 6.4, 6.7, 7.5, 8.2, 5.8","Tobias Kempe, Felix Platte, Sandro Sirigu, György Garics, Júnior Díaz, Benjamin Gorka, Lukasz Zaluska","6.5, 6.3, 6.7, -1, -1, -1, -1","Danny da Costa, Marvin Matip, Benjamin Hübner, Robert Bauer, Roger Bernardo, Max Christiansen, Pascal Groß, Lukas Hinterseer, Darío Lezcano, Moritz Hartmann","6.6, 6.2, 7.2, 6.8, 6.8, 6.6, 6.4, 6.2, 6.4, 6.1","Almog Cohen, Stefan Lex, Mathew Leckie, Markus Suttner, Romain Brégerie, Ørjan Nyland, Alfredo Morales","6.0, 6.0, 6.0, -1, -1, -1, -1",7,8,34.6,65.4,52,72,2,6,26,33,14,17,2,4,3,9,"Konstantin Rausch, Sandro Wagner",,"Sandro Wagner, Sandro Sirigu",,2,3,0,0
16-Apr-16,2015/2016,14:30,Leverkusen,3,0,Eintracht Frankfurt,Roger Schmidt,Niko Kovac,4-2-3-1,4-1-4-1,7.52,6.30,BayArena,Cloudy,Deniz Aytekin,"Bernd Leno, Tin Jedvaj, Jonathan Tah, Christoph Kramer, Benjamin Henrichs, Charles Aránguiz, Vladlen Yurchenko, Karim Bellarabi, Hakan Calhanoglu, Julian Brandt, Chicharito, Lukás Hrádecky","8.0, 8.1, 7.9, 8.0, 7.9, 7.3, 7.5, 8.8, 6.8, 8.2, 6.5, 5.6","Kevin Kampl, Stefan Kießling, Marlon Frey, Robbie Kruse, Dario Kresic, Roberto Hilbert, Admir Mehmedi","7.7, 6.5, 6.2, -1, -1, -1, -1","Timothy Chandler, David Abraham, Marco Russ, Bastian Oczipka, Makoto Hasebe, Stefan Aigner, Marc Stendera, Szabolcs Huszti, Haris Seferovic, Luc Castaignos","6.3, 6.8, 6.1, 6.6, 6.5, 6.0, 6.6, 6.2, 6.6, 7.0","Constant Djakpa, Gian-Luca Waldschmidt, Sonny Kittel, Heinz Lindner, Marco Fabián, Änis Ben-Hatira, Kaan Ayhan","6.0, 6.0, 5.9, -1, -1, -1, -1",12,9,61.7,38.3,80,64,9,5,27,18,21,24,3,2,12,6,"Kevin Kampl, Julian Brandt, Karim Bellarabi",,"Karim Bellarabi, Charles Aránguiz",,4,3,0,0
16-Apr-16,2015/2016,14:30,Augsburg,1,0,Stuttgart,Markus Weinzierl,Jürgen Kramny,4-2-3-1,4-4-2,6.94,6.44,WWK ARENA,,Tobias Stieler,"Marwin Hitz, Daniel Opare, Ragnar Klavan, Jeffrey Gouweleeuw, Philipp Max, Daniel Baier, Dominik Kohr, Ja-Cheol Koo, Halil Altintop, Caiuby, Alfred Finnbogason, Przemyslaw Tyton","7.5, 6.9, 7.7, 7.5, 7.0, 6.8, 7.3, 7.0, 6.8, 6.9, 7.5, 7.1","Hong Jeong-Ho, Raúl Bobadilla, Christoph Janker, Alexander Manninger, Tobias Werner, Markus Feulner, Albian Ajeti","6.4, 6.1, 6.0, -1, -1, -1, -1","Daniel Schwaab, Toni Sunjic, Georg Niedermeier, Emiliano Insúa, Florian Klein, Daniel Didavi, Christian Gentner, Filip Kostic, Timo Werner, Artem Kravets","6.2, 6.7, 5.7, 6.5, 6.2, 7.5, 6.7, 6.7, 6.0, 6.3","Boris Tashchy, Alexandru Maxim, Jan Kliment, Mitchell Langerak, Philip Heise, Timo Baumgartl, Federico Barba","6.0, 6.7, 6.0, -1, -1, -1, -1",13,10,48.6,51.4,78,71,3,7,23,16,12,21,4,8,11,7,Alfred Finnbogason,,,,2,0,0,0
16-Apr-16,2015/2016,14:30,Werder Bremen,3,2,Wolfsburg,Viktor Skripnik,Dieter Hecking,4-2-3-1,4-2-3-1,7.13,6.74,Weserstadion,,Wolfgang Stark,"Felix Wiedwald, Theodor Gebre Selassie, Jannik Vestergaard, Alejandro Gálvez, Santiago García, Florian Grillitsch, Clemens Fritz, Sambou Yatabaré, Zlatko Junuzovic, Fin Bartels, Claudio Pizarro, Diego Benaglio","6.2, 7.3, 7.0, 6.5, 6.7, 7.4, 7.4, 7.9, 9.2, 9.0, 6.9, 6.9","Levin Öztunali, Oliver Hüsing, Janek Sternberg, Gerhard Tremmel, László Kleinheisler, Anthony Ujah, Ulisses García","6.1, 6.0, 6.5, -1, -1, -1, -1","Vieirinha, Naldo, Robin Knoche, Ricardo Rodríguez, Luiz Gustavo, Josuha Guilavogui, Bruno Henrique, Maximilian Arnold, André Schürrle, Bas Dost","5.7, 7.0, 7.2, 7.1, 6.2, 7.7, 6.4, 7.4, 6.8, 7.8","Christian Träsch, Max Kruse, Daniel Caligiuri, Koen Casteels, Leandro Putaro, Paul Seguin, Marcel Schäfer","6.1, 5.9, 6.2, -1, -1, -1, -1",21,8,42.3,57.7,68,79,11,9,18,26,27,19,7,1,12,6,"Claudio Pizarro, Fin Bartels, Sambou Yatabaré","Josuha Guilavogui, Bas Dost",Zlatko Junuzovic,"Bas Dost, Ricardo Rodríguez",1,5,0,1
16-Apr-16,2015/2016,17:30,Bayern,3,0,Schalke,Josep Guardiola,André Breitenreiter,4-1-4-1,3-4-3,7.30,6.48,Allianz Arena,,Tobias Welz,"Manuel Neuer, Rafinha, David Alaba, Medhi Benatia, Juan Bernat, Arturo Vidal, Kingsley Coman, Philipp Lahm, Mario Götze, Douglas Costa, Robert Lewandowski, Ralf Fährmann","7.7, 8.1, 7.2, 7.0, 7.7, 8.7, 6.8, 7.0, 7.2, 7.2, 8.5, 6.5","Joshua Kimmich, Sebastian Rode, Franck Ribéry, Serdar Tasci, Sven Ulreich, Thomas Müller, Thiago","6.5, 6.0, 6.6, -1, -1, -1, -1","Joel Matip, Sascha Riether, Roman Neustädter, Júnior Caiçara, Pierre-Emile Højbjerg, Johannes Geis, Dennis Aogo, Leroy Sané, Klaas Jan Huntelaar, Eric Maxim Choupo-Moting","6.6, 6.3, 6.5, 6.5, 7.4, 6.1, 6.5, 6.4, 6.1, 7.0","Younès Belhanda, Max Meyer, Alessandro Schöpf, Franco Di Santo, Marvin Friedrich, Thilo Kehrer, Alexander Nübel","6.4, 6.4, 6.0, -1, -1, -1, -1",14,7,66.5,33.5,91,82,5,10,9,11,13,23,6,2,11,4,"Robert Lewandowski, Robert Lewandowski, Arturo Vidal",,"Arturo Vidal, Rafinha, Franck Ribéry",,0,0,0,0
17-Apr-16,2015/2016,14:30,Borussia Dortmund,3,0,Hamburg,Thomas Tuchel,Bruno Labbadia,4-2-3-1,4-2-3-1,7.26,6.23,Signal Iduna Park,Clear,Marco Fritz,"Roman Bürki, Matthias Ginter, Sven Bender, Mats Hummels, Felix Passlack, Ilkay Gündogan, Nuri Sahin, Gonzalo Castro, Shinji Kagawa, Christian Pulisic, Adrián Ramos, René Adler","6.8, 7.1, 8.2, 8.1, 6.8, 7.2, 7.4, 6.8, 6.9, 8.4, 8.9, 4.7","Marcel Schmelzer, Moritz Leitner, Pierre-Emerick Aubameyang, Julian Weigl, Roman Weidenfeller, Sokratis, Park Joo-Ho","6.2, 6.3, 6.6, -1, -1, -1, -1","Gotoku Sakai, Emir Spahic, Cléber Reis, Matthias Ostrzolek, Gojko Kacar, Albin Ekdal, Nicolai Müller, Lewis Holtby, Ivo Ilicevic, Pierre-Michel Lasogga","6.5, 6.4, 6.7, 6.4, 5.9, 6.3, 6.6, 6.5, 6.2, 6.3","Sven Schipplock, Jaroslav Drobny, Michael Gregoritsch, Dennis Diekmeier, Gideon Jung, Nabil Bahoui, Johan Djourou","6.0, 6.6, 6.2, -1, -1, -1, -1",14,5,71.3,28.7,90,72,8,8,14,11,12,21,10,0,14,3,"Christian Pulisic, Adrián Ramos, Adrián Ramos",,"Mats Hummels, Nuri Sahin",,0,0,0,1
17-Apr-16,2015/2016,16:30,Mainz,2,3,FC Koln,Martin Schmidt,Peter Stöger,4-2-3-1,3-4-3,6.58,7.04,Coface Arena,Clear,Peter Sippel,"Loris Karius, Daniel Brosinski, Stefan Bell, Leon Balogun, Giulio Donati, Julian Baumgartlinger, Danny Latza, Christian Clemens, Yunus Malli, Jairo Samperio, Jhon Córdoba, Timo Horn","5.7, 7.7, 6.3, 8.1, 6.0, 7.3, 7.2, 6.6, 6.1, 6.6, 7.0, 7.0","Fabian Frei, Karim Onisiwo, Pablo De Blasis, Jannik Huth, Christoph Moritz, Henrique Sereno, Pierre Bengtsson","5.8, 5.9, 5.9, -1, -1, -1, -1","Mergim Mavraj, Dominique Heintz, Dominic Maroh, Marcel Risse, Matthias Lehmann, Jonas Hector, Filip Mladenovic, Simon Zoller, Anthony Modeste, Yannick Gerhardt","7.0, 6.5, 7.0, 8.6, 7.3, 6.7, 6.9, 6.1, 8.1, 7.3","Milos Jojic, Yuya Osako, Kevin Vogt, Philipp Hosiner, Thomas Kessler, Pawel Olkowski, Dusan Svento","7.3, 6.8, 6.1, -1, -1, -1, -1",18,12,48.5,51.5,80,79,2,4,22,14,16,24,6,7,11,4,"Jhon Córdoba, Leon Balogun","Marcel Risse, Milos Jojic, Anthony Modeste",Daniel Brosinski,"Yannick Gerhardt, Matthias Lehmann",1,2,0,0
22-Apr-16,2015/2016,19:30,Hamburg,2,1,Werder Bremen,Bruno Labbadia,Viktor Skripnik,4-2-3-1,4-2-3-1,7.20,6.66,Volksparkstadion,Cloudy,Manuel Gräfe,"Jaroslav Drobny, Gotoku Sakai, Emir Spahic, Johan Djourou, Matthias Ostrzolek, Lewis Holtby, Gideon Jung, Nicolai Müller, Michael Gregoritsch, Ivo Ilicevic, Pierre-Michel Lasogga, Felix Wiedwald","8.6, 6.8, 6.9, 6.9, 8.2, 7.6, 6.9, 7.1, 7.1, 7.4, 8.1, 6.9","Gojko Kacar, Dennis Diekmeier, Cléber Reis, Aaron Hunt, Sven Schipplock, Nabil Bahoui, Andreas Hirzel","6.9, 6.1, 6.3, -1, -1, -1, -1","Theodor Gebre Selassie, Jannik Vestergaard, Papy Djilobodji, Santiago García, Florian Grillitsch, Clemens Fritz, Sambou Yatabaré, Zlatko Junuzovic, Fin Bartels, Claudio Pizarro","7.2, 6.8, 6.7, 6.4, 7.4, 7.4, 5.9, 6.0, 6.7, 6.2","Anthony Ujah, Lukas Fröde, Janek Sternberg, Levin Öztunali, Gerhard Tremmel, László Kleinheisler, Alejandro Gálvez","7.6, 6.1, 6.2, -1, -1, -1, -1",12,21,46,54,65,71,6,9,36,36,28,17,5,4,4,16,"Pierre-Michel Lasogga, Pierre-Michel Lasogga",Anthony Ujah,"Nicolai Müller, Matthias Ostrzolek",,3,4,0,0
23-Apr-16,2015/2016,14:30,Stuttgart,0,3,Borussia Dortmund,Jürgen Kramny,Thomas Tuchel,4-2-3-1,4-1-4-1,6.38,7.50,Mercedes-Benz Arena,Cloudy,Daniel Siebert,"Przemyslaw Tyton, Florian Klein, Daniel Schwaab, Federico Barba, Emiliano Insúa, Christian Gentner, Lukas Rupp, Martin Harnik, Daniel Didavi, Filip Kostic, Timo Werner, Roman Bürki","6.0, 6.9, 6.2, 6.5, 6.0, 6.5, 6.6, 7.0, 6.4, 5.8, 5.8, 7.3","Alexandru Maxim, Georg Niedermeier, Philip Heise, Mitchell Langerak, Toni Sunjic, Jan Kliment, Artem Kravets","6.9, 6.6, 6.2, -1, -1, -1, -1","Lukasz Piszczek, Matthias Ginter, Sokratis, Erik Durm, Julian Weigl, Henrikh Mkhitaryan, Marco Reus, Shinji Kagawa, Christian Pulisic, Adrián Ramos","8.0, 8.1, 7.0, 7.1, 7.6, 9.6, 7.6, 8.0, 8.3, 7.7","Nuri Sahin, Marcel Schmelzer, Moritz Leitner, Roman Weidenfeller, Sven Bender, Gonzalo Castro, Mats Hummels","6.2, 6.1, 6.4, -1, -1, -1, -1",8,15,45.6,54.4,76,82,6,20,15,16,34,16,3,4,5,18,,"Shinji Kagawa, Christian Pulisic, Henrikh Mkhitaryan",,Henrikh Mkhitaryan,0,1,0,0
23-Apr-16,2015/2016,14:30,Wolfsburg,0,2,Augsburg,Dieter Hecking,Markus Weinzierl,4-4-1-1,4-1-4-1,6.24,7.42,Volkswagen Arena,Cloudy,Knut Kircher,"Diego Benaglio, Christian Träsch, Dante, Naldo, Ricardo Rodríguez, Daniel Caligiuri, Luiz Gustavo, Josuha Guilavogui, Maximilian Arnold, Max Kruse, Bas Dost, Marwin Hitz","5.1, 6.7, 6.5, 7.1, 6.5, 7.1, 5.4, 6.2, 6.3, 5.4, 6.0, 8.1","Leandro Putaro, Paul Seguin, Marcel Schäfer, Koen Casteels, Felipe, Robin Knoche","6.1, 6.3, 6.7, -1, -1, -1","Paul Verhaegh, Ragnar Klavan, Jeffrey Gouweleeuw, Philipp Max, Daniel Baier, Daniel Opare, Halil Altintop, Ja-Cheol Koo, Caiuby, Alfred Finnbogason","6.8, 7.9, 7.6, 7.9, 7.1, 6.7, 8.1, 7.1, 9.1, 8.2","Dong-Won Ji, Hong Jeong-Ho, Markus Feulner, Alexander Manninger, Christoph Janker, Tobias Werner, Raúl Bobadilla","6.0, 6.9, 6.4, -1, -1, -1, -1",19,8,72.4,27.6,86,66,5,10,20,23,12,28,6,1,11,5,,"Alfred Finnbogason, Halil Altintop",,Halil Altintop,0,2,0,0
23-Apr-16,2015/2016,14:30,FC Koln,4,1,Darmstadt,Peter Stöger,Dirk Schuster,4-2-3-1,4-2-3-1,7.22,6.23,RheinEnergieStadion,,Christian Dingert,"Timo Horn, Frederik Sörensen, Mergim Mavraj, Dominic Maroh, Filip Mladenovic, Matthias Lehmann, Jonas Hector, Marcel Risse, Yuya Osako, Yannick Gerhardt, Anthony Modeste, Christian Mathenia","6.2, 7.7, 7.2, 7.4, 5.8, 7.2, 7.4, 10, 7.0, 7.5, 8.6, 4.9","Milos Jojic, Pawel Olkowski, Dominique Heintz, Thomas Kessler, Simon Zoller, Kevin Vogt, Dusan Svento","6.4, 6.4, 6.4, -1, -1, -1, -1","Florian Jungwirth, Luca Caldirola, Aytac Sulu, Júnior Díaz, Jérôme Gondorf, Fabian Holland, Marcel Heller, Mario Vrancic, Konstantin Rausch, Sandro Wagner","6.2, 6.8, 6.2, 6.2, 6.9, 6.5, 6.5, 6.6, 6.0, 6.6","Tobias Kempe, Felix Platte, György Garics, Benjamin Gorka, Marco Sailer, Sandro Sirigu, Lukasz Zaluska","5.9, 6.0, 5.9, -1, -1, -1, -1",15,15,61.4,38.6,82,65,7,2,26,20,16,15,3,6,9,11,"Anthony Modeste, Anthony Modeste, Marcel Risse, Marcel Risse",Jérôme Gondorf,"Yannick Gerhardt, Frederik Sörensen, Matthias Lehmann",,2,2,0,0
23-Apr-16,2015/2016,14:30,Hertha Berlin,0,2,Bayern,Pál Dárdai,Josep Guardiola,4-1-4-1,4-2-3-1,6.21,7.05,Olympiastadion,,Marco Fritz,"Thomas Kraft, Peter Pekarík, Sebastian Langkamp, Fabian Lustenberger, Marvin Plattenhardt, Niklas Stark, Maximilian Mittelstädt, Mitchell Weiser, Tolga Cigerci, Valentin Stocker, Vedad Ibisevic, Manuel Neuer","5.9, 6.2, 6.3, 6.1, 6.1, 6.3, 6.4, 6.7, 6.4, 6.2, 6.3, 6.7","Salomon Kalou, Julian Schieber, Florian Kohls, Jens Hegeler, Alexander Baumjohann, Johannes van den Bergh, Sascha Burchert","5.8, 5.9, 6.2, -1, -1, -1, -1","Rafinha, Serdar Tasci, Medhi Benatia, Joshua Kimmich, Arturo Vidal, Thiago, Thomas Müller, Mario Götze, Douglas Costa, Robert Lewandowski","7.0, 7.3, 7.9, 6.7, 8.7, 7.2, 6.4, 7.3, 8.1, 6.3","Javi Martínez, Franck Ribéry, David Alaba, Kingsley Coman, Sven Ulreich, Xabi Alonso","6.1, 6.7, 6.3, -1, -1, -1",9,6,25.3,74.7,58,86,0,8,15,15,23,21,1,3,13,6,,"Arturo Vidal, Douglas Costa",,"Mario Götze, Medhi Benatia",0,4,0,0
