Date;TeamHomeStr;TeamAwayStr;StartTeamHome;StartTeamAway;SubsTeamHome;SubsTeamAway;Result;Total2.5;Total1.5;League;Time;TeamHome;TeamAway;ManagerHome;ManagerAway;FormationHome;FormationAway;Stadium;Referee;RatingStartTeamHome;RatingSubstitutionHome;RatingStartTeamAway;RatingSubstitutionAway;RatingStartTeamHome3;RatingSubstitutionHome3;RatingStartTeamAway3;RatingSubstitutionAway3;GPP_StartHome;GPP_SubsHome;GPP_StartAway;GPP_SubsAway;GoalsTeamHome;AssistsTeamHome;GoalsTeamAway;AssistsTeamAway;FormTeamHome3;FormTeamAway3;FormTeamHome6;FormTeamAway6;RatingTeamHome;RatingTeamAway;TotalShotsHome;TotalShotsAway;PossessionHome;PossessionAway;PassAccuracyHome;PassAccuracyAway;DribblesHome;DribblesAway;AerialsWonHome;AerialsWonAway;TacklesHome;TacklesAway;CornersHome;CornersAway;DispossessedHome;DispossessedAway;YellowCardHome;YellowCardAway;RedCardHome;RedCardAway;RatingTeamHomeA;RatingTeamAwayA;TotalShotsHomeA;TotalShotsAwayA;PossessionHomeA;PossessionAwayA;PassAccuracyHomeA;PassAccuracyAwayA;DribblesHomeA;DribblesAwayA;AerialsWonHomeA;AerialsWonAwayA;TacklesHomeA;TacklesAwayA;CornersHomeA;CornersAwayA;DispossessedHomeA;DispossessedAwayA;YellowCardHomeA;YellowCardAwayA;RedCardHomeA;RedCardAwayA;RatingTeamHome3;RatingTeamAway3;TotalShotsHome3;TotalShotsAway3;PossessionHome3;PossessionAway3;PassAccuracyHome3;PassAccuracyAway3;DribblesHome3;DribblesAway3;AerialsWonHome3;AerialsWonAway3;TacklesHome3;TacklesAway3;CornersHome3;CornersAway3;DispossessedHome3;DispossessedAway3;YellowCardHome3;YellowCardAway3;RedCardHome3;RedCardAway3;RatingTeamHome3A;RatingTeamAway3A;TotalShotsHome3A;TotalShotsAway3A;PossessionHome3A;PossessionAway3A;PassAccuracyHome3A;PassAccuracyAway3A;DribblesHome3A;DribblesAway3A;AerialsWonHome3A;AerialsWonAway3A;TacklesHome3A;TacklesAway3A;CornersHome3A;CornersAway3A;DispossessedHome3A;DispossessedAway3A;YellowCardHome3A;YellowCardAway3A;RedCardHome3A;RedCardAway3A;PHome;WHome;DHome;LHome;GFHome;GAHome;GDHome;PointsHome;PlaceHome;PAway;WAway;DAway;LAway;GFAway;GAAway;GDAway;PointsAway;PlaceAway;FutureTeamHome;FuturePlaceTeamHome;FutureStatusTeamHome;FutureTeamAway;FuturePlaceTeamAway;FutureStatusTeamAway
23-Jan-16;Icel Idman Yurdu;Akhisarspor;Muammer Yildirim, Güven Varol, Milan Mitrovic, Mehmet Sigirci, Gokcek Vederson, Serkan Balci, Murat Ceylan, Eren Tozlu, Melih Gokcek, Prejuce Nakoulma, Ricardo Pedriel;Milan Lukac, Ahmet Cebe, Douglão, Caner Osmanpasa, Kadir Keles, Landry N'Guémo, Custódio, Merter Yüce, Petar Grbic, Hugo Rodallega, Bruno Mezenga;Serol Demirhan, Sinan Kaloglu, Mehmet Tas, Berkan Afsarli, Hakan Olkan, Nihat Sahin, Nurullah Kaya;Aykut Ceviker, Mervan Çelik, Onur Ayik, Orhan Tasdelen, Tolga Unlu, Abdulkadir Ozdemir, Fatih Ozturk;0;0;0;4;14.0;135;129;341;328;5;2;180;165;5.902;3.771;6.693;4.570;6.258;4.019;6.312;4.624;14.000;8.286;14.909;8.000;16;8;18;8;0.0;22.22;16.67;44.44;6.504;6.691;10.750;8.111;47.650;45.733;73.125;75.778;4.750;5.222;12.625;14.111;12.750;18.000;3.875;3.667;11.875;10.667;26.000;19.000;5.000;0.000;6.533;6.761;10.875;9.222;49.331;48.388;73.618;74.389;6.153;5.389;15.146;14.777;14.431;17.722;4.438;3.500;11.271;11.056;25.500;19.500;3.500;0.500;6.577;6.813;7.667;10.000;44.400;44.667;71.333;75.667;4.000;5.667;13.333;12.667;13.333;18.333;3.667;3.333;14.000;11.000;8.000;8.000;2.000;0.000;6.617;6.758;9.000;10.000;47.517;50.517;73.166;73.334;5.833;6.333;12.666;15.334;15.333;18.833;4.667;3.833;11.666;11.000;8.500;8.000;1.000;0.000;17;2;4;11;21;36;-15;10;17;18;8;5;5;24;19;5;29;7;117;11;2;115;10;1
23-Jan-16;Konyaspor;Kayserispor;Serkan Kirintili, Nejc Skubic, Jagos Vukovic, Ali Turan, Mehmet Uslu, Samuel Holmén, Ali Camdali, Omer Sahiner, Abdou Traoré, Alban Meha, Dimitar Rangelov;Abdülaziz Demircan, Zeki Yavru, Larrys Mabiala, Mustafa Akbas, Omer Bayram, Samba Sow, Furkan Ozcal, Deniz Türüç, Diego Lopes, Diego Biseswar, Derley;Halil Ibrahim Sonmez, Marc Kibong Mbamba, Riad Bajic, Selim Ay, Abdülkerim Bardakci, Selcuk Alibaz, Kaya Tarakci;Ogulcan Caglayan, Sinan Bakis, Srdjan Mijailovic, Marko Simic, Kayacan Erdogan, Berkan Emir, Mert Ozyildirim;1;0;0;4;11.5;119;117;306;357;5;5;181;159;6.804;5.140;6.320;4.942;6.879;5.143;7.027;4.262;15.000;11.857;16.545;12.571;19;11;16;9;66.67;77.78;61.11;72.22;6.795;6.666;12.250;13.000;52.187;47.325;76.125;70.375;6.125;7.125;17.875;16.000;20.750;12.875;3.750;4.750;12.000;13.625;20.000;27.000;0.000;1.000;6.699;6.644;9.375;13.600;50.008;48.228;73.912;73.588;5.763;6.662;15.838;13.500;19.775;14.787;3.775;5.125;11.850;13.463;22.000;25.500;0.500;1.500;6.887;6.730;9.667;12.667;53.733;46.900;72.667;69.667;9.667;6.667;18.667;16.667;21.667;15.333;2.667;7.000;14.333;15.667;9.000;9.000;0.000;0.000;6.727;6.802;8.500;14.000;50.566;45.650;69.334;71.167;7.000;6.167;15.167;15.334;21.167;17.166;3.333;5.833;14.500;12.667;7.500;9.000;0.000;0.500;18;8;5;5;21;24;-3;29;6;18;5;7;6;16;17;-1;22;11;113;3;2;135;17;1
18-Jan-16;Eskisehirspor;Fenerbahce;Ruud Boffin, Nzuzi Toko, Emre Güngör, Sezgin Coskun, Anil Karaer, Alpaslan Ozturk, Goran Causic, Kamil Ahmet Çörekçi, Kaan Kanak, Sebastián Pinto, Engin Bekdemir;Volkan Demirel, Gökhan Gönül, Michal Kadlec, Simon Kjaer, Caner Erkin, Souza, Ozan Tufan, Mehmet Topal, Lazar Markovic, Fernandão, Nani;Kivanc Karakas, Tornike Okriashvili, Axel Meye, Jordi Figueras, Dorukhan Tokoz, Aytac Oden, Sinan Ören;Volkan Sen, Sener Ozbayrakli, Robin van Persie, Fabiano, Uygar Mert Zeybek, Alper Potuk, Mehmet Topuz;2;1;1;4;17.0;134;120;319;366;2;2;182;161;6.066;3.151;6.370;5.081;6.736;3.352;6.664;5.019;14.091;3.714;14.364;11.571;5;7;25;15;33.33;100.0;33.33;94.44;6.737;6.925;13.333;12.750;49.989;54.625;76.000;78.000;8.889;8.375;14.000;20.375;18.667;19.625;5.000;5.000;11.889;10.875;24.000;20.000;1.000;1.000;6.524;6.968;11.229;15.097;46.863;55.657;74.562;79.278;7.257;8.854;11.750;18.743;18.521;20.035;4.188;5.667;12.319;11.271;25.000;21.500;1.500;0.500;6.923;6.990;11.667;17.667;44.167;57.467;70.333;77.333;8.333;8.333;18.000;23.000;16.000;17.667;5.333;5.333;11.667;9.333;8.000;6.000;1.000;1.000;6.695;7.066;10.167;17.334;42.817;57.850;71.500;78.833;9.000;9.666;12.166;21.000;18.334;19.500;4.000;5.833;12.167;10.833;10.500;7.500;1.000;0.500;17;3;1;13;17;36;-19;10;18;17;12;4;1;27;13;14;40;2;112;16;2;110;9;1
17-Jan-16;Bursaspor;Trabzonspor;Fehmi Mert Günok, Erdem Özgenc, Tomas Sivok, Serdar Aziz, Aziz Behich, Cristóbal Jorquera, Ricardo Faty, Balázs Dzsudzsák, Sercan Yildirim, Miroslav Stoch, Tomas Necid;Onur Kivrak, Luis Pedro Cavanda, Stéphane Mbia, Aykut Demir, Musa Nizam, Okay Yokuslu, Aytac Kara, Marko Marin, Mehmet Ekici, Erkan Zengin, Óscar Cardozo;Bekir Yilmaz, Emre Tasdemir, Samil Cinaz, Tom De Sutter, Dany Nounkeu, Isaac Cuenca, Harun Tekin;Soner Aydogdu, Deniz Yilmaz, Esteban Alvarado, Ozer Hurmaci, Muhammet Besir, Ramazan Ovuc, Mehmet Kuruoglu;1;1;1;4;14.0;127;115;300;371;5;5;183;167;6.157;5.405;6.141;4.234;5.970;5.462;6.697;4.433;13.727;14.571;13.545;5.429;16;10;19;9;33.33;55.56;16.67;61.11;6.754;6.663;13.333;13.444;55.833;53.656;76.444;80.333;6.556;7.556;15.111;10.889;21.556;19.444;4.667;4.667;12.333;10.222;20.000;31.000;1.000;2.000;6.643;6.748;12.104;14.097;53.154;54.372;76.410;80.854;5.403;8.403;13.118;13.507;18.215;16.910;3.833;5.083;12.166;10.049;24.500;28.500;2.000;1.500;6.563;6.587;12.667;14.333;57.067;51.900;75.000;79.333;6.333;9.667;17.333;12.000;21.667;20.333;5.333;6.000;13.000;11.000;6.000;10.000;0.000;1.000;6.426;6.832;12.500;14.833;54.717;51.617;75.500;80.000;5.000;8.834;14.000;13.166;17.500;18.500;4.667;5.000;12.666;9.166;7.000;8.500;0.500;0.500;17;6;0;11;16;27;-11;18;14;17;7;3;7;22;22;0;24;10;133;8;2;129;7;2
17-Jan-16;Rizespor;Genclerbirligi;Charles Itandje, Orhan Ovacikli, Godfrey Oboabona, Ousmane Viera, Dhurgham Ismail, Cedrick Makiadi, Robin Yalcin, Sercan Kaya, Deniz Kadah, Mehmet Akyuz, Leonard Kweuke;Johannes Hopf, Ahmet Oguz, Ante Kulusic, Ahmet Yilmaz Calik, Ugur Ciftçi, Guy-Michel Landel, Selçuk Sahin, Djalma, Aliaksandr Hleb, Bogdan Stancu, Mostapha El Kabir;Eren Albayrak, Teddy Chevalier, Ludovic Sylvestre, Ümit Korkmaz, Ertugrul Ersoy, Gökhan Akkan, Murat Duruer;Irfan Can Kahveci, Serdar Gurler, Ólafur Ingi Skúlason, Ferhat Görgülü, Panajotis Dimitriadis, Hakan Aslantas, Ferhat Kaplan;2;1;1;4;11.5;110;124;294;336;5;5;160;148;6.448;5.171;5.914;5.180;6.709;5.319;5.700;5.110;14.909;12.286;11.545;12.000;20;14;12;8;66.67;0.0;61.11;11.11;6.820;6.485;12.556;11.000;44.489;46.225;74.444;73.625;5.778;6.125;11.778;15.875;18.444;17.375;4.333;3.875;8.667;12.375;22.000;22.000;1.000;0.000;6.734;6.614;10.653;11.278;44.719;46.429;73.285;71.535;5.264;5.784;12.576;17.493;20.097;15.521;4.167;3.827;10.584;11.021;23.500;20.500;1.500;0.000;7.087;6.467;14.000;13.000;45.133;51.967;74.000;74.667;7.000;8.667;11.000;14.333;16.333;20.333;4.333;4.667;5.667;12.333;7.000;3.000;0.000;0.000;6.827;6.530;11.334;13.000;48.000;51.483;72.834;72.334;5.000;7.000;13.666;17.166;20.000;16.666;4.167;4.667;11.167;12.333;9.500;4.000;0.000;0.000;17;6;6;5;24;22;2;24;9;17;3;4;10;14;25;-11;13;16;120;2;2;111;12;1
17-Jan-16;Antalyaspor;Istanbul Basaksehir;Saso Fornezzi, Chico, Lokman Gör, Sakib Aytac, Serdar Özkan, Ramon, Jean Makoun, Kadir Bekmezci, Sezer Badur, Samuel Eto'o, Mbilla Etame;Volkan Babacan, Ugur Uçar, Yalcin Ayhan, Bekir Irtegün, Alparslan Erdem, Emre, Mahmut Tekdemir, Edin Visca, Márcio Mossoró, Doka Madureira, Mehmet Batdal;Birkan Oksuz, Emre Akbaba, Samuel Inkoom, Lamine Diarra, Ozan Özenc, Zeki Yildirim, Abdel Diarra;Cenk Ahmet Alkilic, Stéphane Badji, Sokol Cikalleshi, Alexandru Epureanu, Cenk Sahin, Ferhat Öztorun, Ufuk Ceylan;2;1;1;4;11.5;111;116;364;311;6;5;143;151;5.989;4.142;6.792;4.824;6.124;4.052;6.791;4.148;11.818;8.429;15.818;13.714;18;9;24;14;55.56;33.33;50.0;61.11;6.769;6.728;13.111;10.444;52.767;48.811;76.556;73.444;7.000;7.222;11.889;13.111;17.222;16.667;5.222;5.222;13.000;15.000;26.000;26.000;3.000;2.000;6.690;6.797;12.243;11.785;49.665;50.311;76.215;75.347;6.938;7.736;11.007;12.306;16.674;16.271;4.674;4.799;12.000;14.875;22.500;21.000;2.000;1.000;6.887;6.573;13.333;8.000;54.767;45.200;79.000;70.667;8.333;6.333;14.333;15.000;18.000;12.000;4.667;4.667;13.667;15.000;7.000;12.000;2.000;2.000;6.727;6.770;12.500;12.166;50.650;50.150;78.334;74.000;7.167;7.833;11.666;14.834;17.000;14.666;5.333;5.000;12.334;15.500;8.500;10.500;1.500;1.000;17;5;6;6;25;31;-6;21;12;17;9;2;6;24;16;8;29;6;124;16;2;125;4;1
16-Jan-16;Galatasaray;Sivasspor;Fernando Muslera, Sabri Sarioglu, Jason Denayer, Aurélien Chedjou, Hakan Balta, Ryan Donk, Sinan Gümüs, Wesley Sneijder, Selcuk Inan, Olcan Adin, Burak Yilmaz;Ernestas Setkus, Cagatay Ceken, Joan Oumari, Ibrahim Öztürk, Ziya Erdal, Djakaridja Koné, Etzaz Hussain, Ibrahim Akin, Beykan Simsek, Aatif Chahechouhe, Hasan Kabze;Yasin Öztekin, Umut Bulut, Bilal Kisa, Lionel Carole, Koray Günter, Cenk Gönen, Tarik Camdal;David Texeira, Burhan Eser, Adem Kocak, Dani Abalo, Keram Onayli, Korcan Celikay, Yekta Kurtulus;1;1;1;4;17.0;113;112;326;292;0;5;173;150;6.551;5.080;5.392;4.733;6.748;5.210;5.509;4.714;14.636;12.286;11.000;10.857;30;18;11;7;55.56;55.56;66.67;38.89;7.069;6.612;18.500;12.667;58.263;47.956;82.875;74.000;9.375;8.556;13.750;12.333;17.625;17.667;6.750;4.000;9.500;13.778;18.000;32.000;1.000;0.000;6.913;6.688;15.361;13.459;56.703;49.784;82.104;75.188;8.076;7.403;11.875;12.479;16.035;17.209;5.486;5.188;9.861;12.826;23.000;25.000;1.500;2.000;7.033;6.713;12.667;9.333;52.900;41.500;83.667;67.000;7.000;6.667;10.000;18.667;16.333;17.333;4.000;3.333;9.667;10.000;6.000;14.000;0.000;0.000;6.863;6.825;11.834;11.000;52.800;45.867;81.334;70.334;7.167;5.833;10.166;14.167;17.666;17.666;3.167;4.500;9.167;11.500;7.500;9.000;0.000;0.500;17;8;6;3;38;23;15;30;3;17;2;8;7;17;23;-6;14;15;131;13;2;134;18;1
16-Jan-16;Akhisarspor;Konyaspor;Milan Lukac, Ahmet Cebe, Douglão, Caner Osmanpasa, Guray Vural, Custódio, Merter Yüce, Petar Grbic, Landry N'Guémo, Sami, Hugo Rodallega;Serkan Kirintili, Nejc Skubic, Jagos Vukovic, Ali Turan, Mehmet Uslu, Marc Kibong Mbamba, Ali Camdali, Omer Sahiner, Samuel Holmén, Abdou Traoré, Dimitar Rangelov;Mervan Çelik, Onur Ayik, Bruno Mezenga, Kadir Keles, Bora Körk, Abdulkadir Ozdemir, Aykut Ceviker;Selim Ay, Halil Ibrahim Sonmez, Riad Bajic, Kaya Tarakci, Abdülkerim Bardakci, Selcuk Alibaz, Alban Meha;2;0;1;4;14.0;129;119;328;306;5;5;174;179;6.503;4.773;6.273;5.279;6.448;4.705;6.136;5.562;14.545;11.714;13.273;12.143;24;10;17;9;22.22;33.33;61.11;61.11;6.895;6.553;10.125;6.778;49.825;48.789;73.750;74.000;5.250;5.556;14.625;14.444;16.500;18.444;3.000;3.778;10.875;10.889;18.000;22.000;1.000;1.000;6.793;6.674;9.118;9.514;47.779;50.488;74.764;75.062;5.236;5.841;14.368;16.160;17.250;19.597;3.333;3.764;10.771;11.444;18.500;21.000;0.500;0.500;6.927;6.450;10.333;7.333;51.400;54.967;72.000;77.333;6.333;5.667;14.000;12.333;14.667;16.333;3.333;3.667;10.667;12.000;8.000;7.000;0.000;0.000;6.870;6.668;10.166;8.500;48.034;54.350;73.834;75.000;6.000;7.667;13.334;15.500;16.500;19.000;3.333;3.167;10.834;13.166;8.000;8.000;0.000;0.000;17;8;5;4;24;17;7;29;6;17;7;5;5;19;24;-5;26;7;135;17;2;117;11;1
16-Jan-16;Kayserispor;Osmanlispor FK;Abdülaziz Demircan, Zeki Yavru, Larrys Mabiala, Mustafa Akbas, Omer Bayram, Samba Sow, Furkan Ozcal, Deniz Türüç, Diego Lopes, Diego Biseswar, Derley;Ahmet Sahin, Avdija Vrsajevic, Vaclav Prochazka, Ugur Demirok, Tiago Pinto, Mehmet Güven, Musa Cagiran, Aminu Umar, Badou Ndiaye, Gabriel Torje, Raul Rusescu;Ogulcan Caglayan, Sinan Bakis, Srdjan Mijailovic, Marko Simic, Kayacan Erdogan, Berkan Emir, Mert Ozyildirim;Serdar Deliktas, Lawal, Pierre Webó, Erdal Kiliçaslan, Muhammed Bayir, Hakan Canbazoglu, Numan Çürüksu;1;0;0;4;11.5;117;131;357;302;5;5;146;162;6.246;4.984;6.248;5.892;6.794;4.510;6.564;5.467;15.545;11.714;12.364;12.143;15;8;21;15;77.78;55.56;66.67;38.89;6.578;6.928;14.111;12.556;49.267;42.878;77.778;69.778;6.222;9.667;10.333;19.000;15.778;18.444;5.667;4.778;13.444;13.000;23.000;19.000;2.000;2.000;6.622;6.768;13.556;13.090;48.296;43.733;74.077;70.389;6.674;8.709;13.166;17.125;14.326;18.660;5.208;5.826;13.535;13.375;25.000;18.500;1.500;2.000;6.747;6.983;17.333;10.333;45.500;42.267;77.000;69.667;6.667;10.333;11.667;18.000;17.667;18.000;6.667;3.667;11.667;14.000;8.000;8.000;1.000;0.000;6.739;6.768;15.000;11.666;46.200;44.000;73.334;70.000;6.667;9.833;14.167;15.166;16.500;18.834;6.833;5.333;13.667;14.334;8.500;6.500;0.500;0.500;17;4;7;6;15;17;-2;19;12;17;5;4;8;22;19;3;19;13;119;7;2;113;3;1
16-Jan-16;Kasimpasa;Gaziantepspor;Ramazan Kose, Veysel Sari, Titi, Kenneth Omeruo, Olivier Veigneau, André Castro, Abdullah Durak, Adem Büyük, Oscar Scarione, Yonathan Del Valle, Eren Derdiyok;Zydrunas Karcemarskas, Baris Yardimci, Ognjen Vranjes, Elyasa Süme, Koray Arslan, Abuda, Erdem Sen, Orkan Cinar, John Chibuike, Daniel Larsson, Demba Camara;Hakan Arslan, Ferhat Kiraz, Sanharib Malki, Strahil Popov, Vasil Bozhikov, Andreas Isaksson, Hamit Yildirim;Muhammet Demir, Hürriyet Gücer, Anton Putsila, Ferhad Ayaz, Abdulkadir Kayali, Bora Sevim, Ilhan Parlak;2;1;1;4;11.5;125;133;288;355;5;5;150;173;6.557;4.721;6.361;4.537;6.894;4.262;6.491;4.819;15.182;9.571;13.545;8.571;19;9;17;10;88.89;88.89;83.33;66.67;6.807;6.720;16.889;11.778;49.456;45.078;75.333;72.778;8.556;7.222;18.333;13.667;17.444;18.000;6.111;2.444;14.000;13.556;16.000;29.000;1.000;4.000;6.862;6.699;14.632;10.451;50.209;46.520;74.291;70.764;8.215;7.924;17.604;14.521;18.347;17.625;5.556;3.097;12.625;13.153;17.000;22.000;1.000;3.500;6.923;6.797;20.000;15.667;48.967;45.300;76.667;69.000;11.333;7.667;23.000;14.667;15.333;18.667;6.333;3.333;14.000;10.333;5.000;12.000;0.000;4.000;6.917;6.800;15.500;12.000;51.383;47.334;75.500;68.500;10.166;9.167;20.334;14.000;18.666;20.167;5.500;4.167;12.500;12.000;6.000;9.000;0.500;2.000;17;8;6;3;23;14;9;30;4;17;6;5;6;17;23;-6;23;10;116;5;2;127;14;1
28-Dec-15;Fenerbahce;Sivasspor;Volkan Demirel, Gökhan Gönül, Simon Kjaer, Bruno Alves, Hasan Ali Kaldirim, Diego, Souza, Mehmet Topal, Lazar Markovic, Robin van Persie, Volkan Sen;Ernestas Setkus, Cicinho, John Boye, Ibrahim Öztürk, Erkan Kas, Djakaridja Koné, Yigit Incedemir, Burhan Eser, Aatif Chahechouhe, Beykan Simsek, Michael Eneramo;Caner Erkin, Mehmet Topuz, Ozan Tufan, Fabiano, Abdoulaye Ba, Sener Ozbayrakli, Ramazan Civelek;Ibrahim Akin, Ziya Erdal, Mehdi Taouil, Dani Abalo, Korcan Celikay, Yekta Kurtulus, Hakan Özmert;1;1;1;4;18.0;120;112;366;292;2;5;155;146;6.706;4.550;6.516;4.925;6.970;3.886;7.036;4.771;13.364;9.143;14.000;13.000;11;12;14;10;88.89;55.56;94.44;55.56;7.010;6.635;16.500;13.250;56.150;49.075;80.750;74.375;9.500;9.500;16.750;12.125;20.750;17.750;5.875;4.375;11.625;13.375;20.000;25.000;0.000;0.000;6.967;6.699;14.625;13.750;55.388;50.344;79.375;75.375;8.938;7.875;18.562;12.375;20.188;17.250;5.438;5.375;11.250;12.625;20.000;21.500;0.500;2.000;7.120;6.707;14.667;11.333;58.967;44.067;81.333;68.333;11.667;9.333;17.000;15.667;21.333;16.333;5.667;3.333;14.000;12.000;8.000;10.000;0.000;0.000;7.055;6.822;16.167;12.000;58.217;47.150;79.333;71.000;10.000;7.167;20.000;12.667;19.500;17.166;5.500;4.500;11.666;12.500;7.000;7.000;0.500;0.500;16;11;4;1;25;12;13;37;2;16;2;8;6;16;21;-5;14;15;134;18;2;113;3;2
28-Dec-15;Eskisehirspor;Genclerbirligi;Ruud Boffin, Nzuzi Toko, Emre Güngör, Birol Parlak, Kaan Kanak, Alpaslan Ozturk, Kamil Ahmet Çörekçi, Dorukhan Tokoz, Emre Güral, Sebastián Pinto, Engin Bekdemir;Johannes Hopf, Ahmet Oguz, Ferhat Görgülü, Ahmet Yilmaz Calik, Iasmin Latovlevici, Martin Spelmann, Ólafur Ingi Skúlason, Guido Kocer, Irfan Can Kahveci, Djalma, Bogdan Stancu;Anil Karaer, Onur Bayramoglu, Cédric Mongongu, Sinan Ören, Mehmet Erkut Senturk, Mehmet Yildirim, Bugra Temel;Berat Tosun, Panajotis Dimitriadis, Nemanja Tomic, Ante Kulusic, Taylan Antalyali, Hikmet Balioglu, Ferhat Kaplan;1;0;1;4;17.0;134;124;319;372;2;5;182;156;5.780;4.177;6.044;4.965;6.136;4.105;5.948;4.367;12.455;7.286;13.273;10.857;9;6;7;8;0.0;0.0;16.67;22.22;6.671;6.506;14.250;9.571;52.500;42.814;78.125;72.429;9.375;5.857;13.750;15.714;18.750;17.429;5.250;3.429;11.750;12.571;20.000;21.000;0.000;0.000;6.492;6.625;11.688;10.563;48.118;44.724;75.625;70.936;7.500;5.651;11.625;17.413;18.562;15.548;4.312;3.603;12.250;11.119;23.000;20.000;1.000;0.000;6.617;6.560;13.667;8.000;54.367;45.633;77.000;73.667;9.333;7.000;18.667;14.667;14.333;18.667;5.333;3.000;12.667;13.333;6.000;6.000;0.000;0.000;6.542;6.576;11.167;10.500;47.917;48.317;74.834;71.834;9.500;6.167;12.500;17.334;17.500;15.834;4.000;3.833;12.667;12.833;9.500;5.500;0.500;0.000;16;2;1;13;15;36;-21;7;18;16;3;4;9;14;23;-9;13;16;120;2;1;110;8;2
27-Dec-15;Besiktas;Konyaspor;Tolga Zengin, Andreas Beck, Rhodolfo, Ersan Gülüm, Ismail Köybasi, Atiba Hutchinson, Oguzhan Ozyakup, Ricardo Quaresma, José Sosa, Gökhan Töre, Mario Gomez;Serkan Kirintili, Omer Sahiner, Jagos Vukovic, Ali Turan, Mehmet Uslu, Ali Camdali, Ugur Inceman, Marc Kibong Mbamba, Samuel Holmén, Dimitar Rangelov, Riad Bajic;Kerim Frei, Cenk Tosun, Olcay Sahan, Dusko Tosic, Serdar Kurtulus, Necip Uysal, Günay Güvenc;Selim Ay, Ömer Sismanoglu, Abdou Traoré, Kaya Tarakci, Abdülkerim Bardakci, Selcuk Alibaz, Vedat Bora;1;1;1;4;17.0;114;119;323;306;5;5;158;167;6.847;5.240;6.488;5.150;7.027;5.133;6.482;5.571;14.909;15.571;13.727;11.000;38;25;13;5;100.0;66.67;83.33;61.11;6.804;6.606;16.500;7.000;56.262;48.913;80.125;73.875;7.625;5.750;10.875;15.625;17.500;18.000;7.875;3.875;13.000;10.625;20.000;20.000;1.000;1.000;6.947;6.700;14.688;9.625;56.212;50.550;79.812;75.000;7.562;5.938;11.750;16.750;18.312;19.375;6.875;3.812;12.875;11.312;19.000;20.000;0.500;0.500;6.837;6.660;22.333;8.333;56.500;51.300;79.333;75.667;7.667;7.333;11.333;14.333;16.667;17.000;9.333;3.667;13.667;12.000;9.000;6.000;0.000;0.000;6.905;6.774;14.666;9.000;53.716;52.516;76.666;74.167;8.167;8.500;12.666;16.500;16.834;19.334;7.333;3.167;12.667;13.166;8.500;7.500;0.000;0.000;16;12;2;2;37;18;19;38;1;16;7;5;4;19;20;-1;26;7;133;10;1;129;6;2
27-Dec-15;Akhisarspor;Osmanlispor FK;Milan Lukac, Tolga Unlu, Douglão, Caner Osmanpasa, Guray Vural, Custódio, Merter Yüce, Landry N'Guémo, Bruno Mezenga, Sami, Hugo Rodallega;Ahmet Sahin, Muhammed Bayir, Ugur Demirok, Numan Çürüksu, Bilal Aziz, Takayuki Seto, Mehmet Güven, Aminu Umar, Badou Ndiaye, Erdal Kiliçaslan, Raul Rusescu;Hasan Kabze, Onur Ayik, Lomana Lua Lua, Ismail Konuk, Abdulkadir Ozdemir, Bora Körk, Kadir Keles;Galip Guzel, Tiago Pinto, Pierre Webó, Tonia Tisdell, Hakan Canbazoglu, Yalcin Eycan Kaya, Serdar Deliktas;0;0;0;4;14.5;129;131;328;302;5;5;174;148;6.545;4.640;6.104;4.879;6.582;4.671;6.539;4.476;13.636;12.857;12.091;8.857;25;10;19;5;33.33;33.33;50.0;44.44;6.899;6.955;10.714;13.000;48.800;42.862;74.000;70.500;5.143;10.000;13.714;18.000;15.857;19.500;3.286;4.875;11.571;12.500;16.000;14.000;1.000;2.000;6.795;6.781;9.413;13.312;47.266;43.725;74.889;70.750;5.183;8.875;13.913;16.625;16.928;19.188;3.476;5.875;11.119;13.125;17.500;16.000;0.500;2.000;6.893;7.147;12.000;11.000;50.100;41.100;73.333;70.667;6.000;11.000;11.333;14.333;13.333;22.333;3.667;3.333;12.333;11.333;8.000;6.000;0.000;0.000;6.853;6.850;11.000;12.000;47.383;43.416;74.500;70.500;5.833;10.166;12.000;13.333;15.833;21.000;3.500;5.167;11.666;13.000;8.000;5.500;0.000;0.500;16;8;4;4;24;17;7;28;6;16;5;3;8;22;19;3;18;14;119;7;1;117;12;2
