Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
17:00,Lokomotiv Moscow,2,0,FK Akhmat,Sep 29 2018
12:00,Anzhi Makhachkala,2,1,Zenit St. Petersburg,Sep 30 2018
14:30,FC Krasnodar,3,0,Dinamo Moscow,Sep 30 2018
17:00,Spartak Moscow,0,1,FC Rostov,Sep 30 2018
17:30,Dinamo Moscow,1,1,Rubin Kazan,Ago 3 2018
12:00,Ural,1,2,FC Krasnodar,Ago 4 2018
14:30,Zenit St. Petersburg,1,0,Arsenal Tula,Ago 4 2018
17:00,Lokomotiv Moscow,0,0,Spartak Moscow,Ago 4 2018
14:30,Krylya Sovetov Samara,0,3,FC Orenburg,Ago 5 2018
17:00,CSKA Moscow,0,1,FC Rostov,Ago 5 2018
19:30,FK Akhmat,1,0,FC Yenisey Krasnoyarsk,Ago 5 2018
15:30,FC Ufa,3,0,Anzhi Makhachkala,Ago 6 2018
15:30,Ural,1,1,Dinamo Moscow,Ago 10 2018
14:30,FC Yenisey Krasnoyarsk,1,1,CSKA Moscow,Ago 11 2018
17:00,Spartak Moscow,1,0,Anzhi Makhachkala,Ago 11 2018
19:30,FC Rostov,0,1,Krylya Sovetov Samara,Ago 11 2018
12:00,FC Orenburg,1,0,Lokomotiv Moscow,Ago 12 2018
14:30,Arsenal Tula,3,1,FK Akhmat,Ago 12 2018
15:30,FC Ufa,0,1,FC Krasnodar,Ago 13 2018
18:00,Rubin Kazan,0,1,Zenit St. Petersburg,Ago 13 2018
17:30,Anzhi Makhachkala,1,3,FC Orenburg,Ago 17 2018
14:30,CSKA Moscow,3,0,Arsenal Tula,Ago 18 2018
17:00,FC Krasnodar,0,1,Spartak Moscow,Ago 18 2018
19:30,FK Akhmat,1,1,Rubin Kazan,Ago 18 2018
14:30,Krylya Sovetov Samara,0,1,Lokomotiv Moscow,Ago 19 2018
17:00,Zenit St. Petersburg,4,1,Ural,Ago 19 2018
19:30,FC Rostov,4,0,FC Yenisey Krasnoyarsk,Ago 19 2018
17:30,Dinamo Moscow,3,0,FC Ufa,Ago 20 2018
17:30,Arsenal Tula,0,1,FC Rostov,Ago 24 2018
12:00,Ural,2,1,FK Akhmat,Ago 25 2018
14:30,Rubin Kazan,1,1,CSKA Moscow,Ago 25 2018
17:00,Spartak Moscow,2,1,Dinamo Moscow,Ago 25 2018
12:00,FC Orenburg,1,1,FC Krasnodar,Ago 26 2018
14:30,FC Ufa,0,2,Zenit St. Petersburg,Ago 26 2018
17:00,Lokomotiv Moscow,2,1,Anzhi Makhachkala,Ago 26 2018
15:30,FC Yenisey Krasnoyarsk,1,0,Krylya Sovetov Samara,Ago 27 2018
17:30,FC Rostov,1,1,Rubin Kazan,Ago 31 2018
09:00,SKA-Khabarovsk,0,1,FC Krasnodar,Mei 5 2018
12:00,Tosno,1,2,Dinamo Moscow,Mei 5 2018
