Time,TeamHome,ResultTeamHome,ResultTeamAway,TeamAway,Date
20:00,Rayo Vallecano,4,2,Celta Vigo,Jan 11 2019
12:00,Leganes,1,0,SD Huesca,Jan 12 2019
15:15,Valencia,1,1,Real Valladolid,Jan 12 2019
17:30,Girona,1,1,Deportivo Alaves,Jan 12 2019
19:45,Villarreal,1,2,Getafe,Jan 12 2019
11:00,Atletico Madrid,1,0,Levante,Jan 13 2019
15:15,Athletic Bilbao,2,0,Sevilla,Jan 13 2019
17:30,Barcelona,3,0,Eibar,Jan 13 2019
19:45,Real Betis,1,2,Real Madrid,Jan 13 2019
20:00,Real Sociedad,3,2,Espanyol,Jan 14 2019
20:00,Getafe,4,0,Deportivo Alaves,Jan 18 2019
15:15,Real Madrid,2,0,Sevilla,Jan 19 2019
17:30,SD Huesca,0,3,Atletico Madrid,Jan 19 2019
19:45,Celta Vigo,1,2,Valencia,Jan 19 2019
11:00,Real Betis,3,2,Girona,Jan 20 2019
15:15,Villarreal,1,1,Athletic Bilbao,Jan 20 2019
17:30,Rayo Vallecano,2,2,Real Sociedad,Jan 20 2019
17:30,Levante,2,0,Real Valladolid,Jan 20 2019
19:45,Barcelona,3,1,Leganes,Jan 20 2019
20:00,Eibar,3,0,Espanyol,Jan 21 2019
12:00,Sevilla,5,0,Levante,Jan 26 2019
15:15,Atletico Madrid,2,0,Getafe,Jan 26 2019
17:30,Leganes,2,2,Eibar,Jan 26 2019
19:45,Valencia,3,0,Villarreal,Jan 26 2019
11:00,Real Valladolid,2,1,Celta Vigo,Jan 27 2019
15:15,Girona,0,2,Barcelona,Jan 27 2019
17:30,Athletic Bilbao,1,0,Real Betis,Jan 27 2019
17:30,Real Sociedad,0,0,SD Huesca,Jan 27 2019
19:45,Espanyol,2,4,Real Madrid,Jan 27 2019
20:00,Deportivo Alaves,0,1,Rayo Vallecano,Jan 28 2019
12:00,Celta Vigo,2,0,SD Huesca,Des 1 2018
15:15,Real Valladolid,2,4,Leganes,Des 1 2018
